GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
007044,CROWLEY'S RIDGE TECHNICAL INSTITUTE,,I-40 AT CROWLEY'S RIDGE ROAD,FORREST CITY,AR,72335,1 yr/Pub,95,         0,         2,17.1,*,FL,94,         1,         6,34.6,*,FL,93,         5,        27,41.3,*,FL,C,,,01,06
020746,SOUTH ARKANSAS COMMUNITY COLLEGE,,300 S. WEST AVENUE,EL DORADO,AR,71731,2 yr/Pub,95,        16,        94,17,,FL,94,        22,       138,15.9,,FL,93,        16,        75,21.3,,FL,,,F,04,06
020735,GATEWAY TECHNICAL COLLEGE,,2005 WHITE DRIVE,BATESVILLE,AR,72503,2 yr/Pub,95,         6,        36,16.7,,FL,94,         5,        39,12.8,,FL,93,         3,        18,10.3,*,FL,,,F,01,06
007738,SOUTHERN ARKANSAS UNIVERSITY TECHNI,CAL,SAU TECH STATION,CAMDEN,AR,71701,2 yr/Pub,95,        11,        66,16.7,,FL,94,        12,        65,18.5,,FL,93,         3,        44,6.8,,FL,,,F,04,06
020522,BLACK RIVER TECHNICAL COLLEGE,,1410 HIGHWAY 304 EAST,POCAHONTAS,AR,72455,2 yr/Pub,95,         5,        29,16.4,*,FL,94,         5,        35,14.3,,FL,93,         8,        46,17.4,,FL,,,F,01,06
001093,CENTRAL BAPTIST COLLEGE,,1501 COLLEGE AVENUE,CONWAY,AR,72032,4 yr/Priv,95,         7,        43,16.3,,FL,94,         7,        38,18.4,,FL,93,         2,        26,10.1,*,FL,,,F,02,06
012105,GARLAND COUNTY COMMUNITY COLLEGE,,101 COLLEGE DRIVE,HOT SPRINGS,AR,71913,2 yr/Pub,95,        24,       147,16.3,,FL,94,        22,       186,11.8,,FL,93,        45,       229,19.7,,FL,,,F,04,06
001107,SOUTHERN ARKANSAS UNIVERSITY,,100 EAST UNIVERSITY,MAGNOLIA,AR,71753,5 yr/Pub,95,        72,       444,16.2,,FL,94,        49,       337,14.5,,FL,93,        46,       316,14.6,,FL,,,B,04,06
020870,OZARKA TECHNICAL COLLEGE,,218 SOUTH DRIVE,MELBOURNE,AR,72556,2 yr/Pub,95,         1,        14,15.6,*,FL,94,         2,         6,17.2,*,FL,93,         4,        25,18.1,*,FL,,,F,01,06
005245,PETIT JEAN TECHNICAL COLLEGE,,ONE BRUCE STREET,MORRILTON,AR,72110,2 yr/Pub,95,         6,        39,15.4,,FL,94,         9,        42,21.4,,FL,93,         9,        34,26.5,,FL,,,F,02,06
012860,MISSISSIPPI COUNTY COMMUNITY COLLEG,E,2501 S. DIVISION,BLYTHEVILLE,AR,72316,2 yr/Pub,95,        26,       172,15.1,,FL,94,        25,       149,16.8,,FL,93,        36,       178,20.2,,FL,,,B,01,06
020737,NORTHWEST TECHNICAL INSTITUTE,,709 SOUTH OLD MISSOURI ROAD,SPRINGDALE,AR,72765,1 yr/Pub,95,         1,         9,15,*,FL,94,         0,        11,10.9,*,FL,93,         5,        20,18.8,*,FL,,,F,03,06
001094,UNIVERSITY OF THE OZARKS,,415 NORTH COLLEGE AVENUE,CLARKSVILLE,AR,72830,5 yr/Priv,95,        15,       110,13.6,,FL,94,        15,       121,12.4,,FL,93,        14,       111,12.6,,FL,,,F,03,06
005707,PINES TECHNICAL COLLEGE,,1900 HAZEL STREET,PINE BLUFF,AR,71603,2 yr/Pub,95,         5,        37,13.5,,FL,94,         5,        28,12.5,*,FL,93,         2,        23,7.3,*,FL,,,F,04,06
022604,BEE JAY'S HAIRSTYLING ACADEMY,,1907 HINSON LOOP,LITTLE ROCK,AR,72212,1 yr/Prop,95,         0,         4,13.3,*,FL,94,         1,         5,20,*,FL,93,         1,         6,21.3,*,FL,,,F,02,06
001085,UNIVERSITY OF ARKANSAS AT MONTICELL,O,TOWER DRIVE,MONTICELLO,AR,71655,5 yr/Pub,95,        68,       514,13.2,,FL,94,        40,       438,9.1,,FL,93,        44,       431,10.2,,FL,,,F,04,06
025696,SEARCY BEAUTY COLLEGE,,1004 SOUTH MAIN,SEARCY,AR,72143,1 yr/Prop,95,         3,        16,12.7,*,FL,94,         2,        26,8.7,*,FL,93,         2,        13,6.5,*,FL,,,F,02,06
007921,FAYETTEVILLE BEAUTY COLLEGE,,1200 NORTH COLLEGE AVENUE,FAYETTEVILLE,AR,72703,1 yr/Prop,95,         1,         4,12.5,*,FL,94,         0,         6,7.4,*,FL,93,         1,         6,20.5,*,FL,,,F,03,06
001089,ARKANSAS TECH UNIVERSITY,,,RUSSELLVILLE,AR,72801,5 yr/Pub,95,        96,       767,12.5,,FL,94,        74,       673,11,,FL,93,        38,       533,7.1,,FL,,,F,03,06
001101,UNIVERSITY OF ARKANSAS AT LITTLEROC,K,2801 SOUTH UNIVERSITY,LITTLE ROCK,AR,72204,5 yr/Pub,95,       190,      1518,12.5,,FL,94,       132,      1557,8.5,,FL,93,        76,      1186,6.4,,FL,,,F,02,06
023431,NORTHWEST ARKANSAS COLLEGE OF COSME,TOLOGY,821 SOUTH MOUNT OLIVE,SILOAM SPRINGS,AR,72761,1 yr/Prop,95,         0,         0,12.5,*,FL,94,         1,         3,20,*,FL,93,         0,         5,33.3,*,FL,,,F,03,06
012261,NORTH ARKANSAS COMMUNITY & TECHNICA,L COLLEGE,1515 PIONEER DRIVE,HARRISON,AR,72601,2 yr/Pub,95,        31,       260,11.9,,FL,94,        24,       181,13.3,,FL,93,        21,       233,9,,FL,,,F,03,06
001095,CROWLEY'S RIDGE COLLEGE,,100 COLLEGE DRIVE,PARAGOULD,AR,72450,2 yr/Priv,95,         3,        14,11.8,*,FL,94,         5,        37,13.5,,FL,93,         5,        59,8.5,,FL,,,F,01,06
001098,HENDERSON STATE UNIVERSITY,,1100 HENDERSON STREET,ARKADELPHIA,AR,71999,5 yr/Pub,95,        78,       695,11.2,,FL,94,        85,       604,14.1,,FL,93,        49,       570,8.6,,FL,,,B,04,06
001090,ARKANSAS STATE UNIVERSITY,,2105 AGGIE ROAD,JONESBORO,AR,72401,5 yr/Pub,95,       167,      1558,10.7,,FL,94,       164,      1452,11.3,,FL,93,       211,      1822,11.6,,FL,,,F,01,06
001088,LYON COLLEGE,,2300 HIGHLAND ROAD,BATESVILLE,AR,72503,4 yr/Priv,95,        15,       148,10.1,,FL,94,         7,       176,4,,FL,93,        11,       145,7.6,,FL,,,F,01,06
023417,LEON'S HAIR TRAINING ACADEMY,,109 WEST EMMA STREET,SPRINGDALE,AR,72764,1 yr/Prop,95,         0,         0,10,*,FL,94,         0,         3,13.3,*,FL,93,         1,         7,16.7,*,FL,,,F,03,06
001106,WILLIAMS BAPTIST COLLEGE,,FULLBRIGHT AVENUE,WALNUT RIDGE,AR,72476,4 yr/Priv,95,        15,       153,9.8,,FL,94,        17,       148,11.5,,FL,93,        14,       125,11.2,,FL,,,B,01,06
001092,UNIVERSITY OF CENTRAL ARKANSAS,,201 DONAGHEY STREET,CONWAY,AR,72035,5 yr/Pub,95,       134,      1403,9.6,,FL,94,        97,      1109,8.7,,FL,93,       102,      1042,9.8,,FL,,,B,02,06
030633,NORTHWEST ARKANSAS COMMUNITY COLLEG,E,ONE COLLEGE AVENUE,BENTONVILLE,AR,72712,2 yr/Pub,95,         6,        64,9.4,,FL,94,         1,        36,2.8,,FL,93,         0,         5,0,,FL,,,F,03,06
001110,WESTARK COMMUNITY COLLEGE,,5210 GRAND AVENUE,FORT SMITH,AR,72913,2 yr/Pub,95,        11,       120,9.2,,FL,94,         4,       114,3.5,,FL,93,         7,       121,5.8,,FL,,,F,03,06
001104,PHILLIPS COUNTY COMMUNITY COLG OF T,HE UNIVERSITY OF ARKANSAS,1000 CAMPUS DRIVE,HELENA,AR,72342,2 yr/Pub,95,         8,        88,9.1,,FL,94,        11,        99,11.1,,FL,93,        19,       134,14.2,,FL,,,F,01,06
005249,ARKANSAS VALLEY TECHNICAL INSTITUTE,,HIGHWAY 23 NORTH,OZARK,AR,72949,2 yr/Pub,95,         2,        22,9,*,FL,94,         2,        30,6.7,,FL,93,         4,        37,10.8,,FL,,,F,03,06
001102,OUACHITA BAPTIST UNIVERSITY,,410 OUACHITA DRIVE,ARKADELPHIA,AR,71998,4 yr/Priv,95,        17,       197,8.6,,FL,94,        12,       168,7.1,,FL,93,         9,       145,6.2,,FL,,,F,04,06
001105,SHORTER COLLEGE,,604 LOCUST STREET,NORTH LITTLE ROCK,AR,72114,2 yr/Priv,95,         0,         5,7.7,*,FL,94,         1,         3,39.4,*,FL,93,         0,         5,38.1,*,FL,H,,F,02,06
001108,UNIVERSITY OF ARKANSAS,,425 ADMINISTRATION BUILDING,FAYETTEVILLE,AR,72701,5 yr/Pub,95,       122,      1749,7,,FL,94,        96,      1439,6.7,,FL,93,       110,      1619,6.8,,FL,,,F,03,06
021388,GREAT RIVERS VOCATIONAL TECHNICAL S,CHOOL,HIGHWAY 1 NORTHEAST,MCGEHEE,AR,71654,1 yr/Pub,95,         1,         4,6.7,*,FL,94,         0,         9,5,*,FL,93,         0,         2,13.3,*,FL,,,F,04,06
001099,HENDRIX COLLEGE,,1601 HARKRIDER,CONWAY,AR,72032,4 yr/Priv,95,        11,       170,6.5,,FL,94,         2,       138,1.4,,FL,93,         8,       157,5.1,,FL,,,F,02,06
007043,DELTA TECHNICAL INSTITUTE,,PO BOX 280,MARKED TREE,AR,72365,2 yr/Pub,95,         0,        10,5.8,*,FL,94,         2,        19,8.3,*,FL,93,         1,        23,10.6,*,FL,,,F,01,06
001097,HARDING UNIVERSITY,,900 EAST CENTER,SEARCY,AR,72149,5 yr/Priv,95,        46,       882,5.2,,FL,94,        32,       829,3.9,,FL,93,        38,       824,4.6,,FL,,,F,02,06
025385,ARTHUR'S BEAUTY COLLEGE,,2600 JOHN HARDEN DR,JACKSONVILLE,AR,72076,600 hr/Prop,95,         0,        12,4.9,*,FL,94,         2,        18,9.4,*,FL,93,         0,        11,17.2,*,FL,,,F,02,06
023308,JEFFERSON SCHOOL OF NURSING,,1515 WEST 42ND AVENUE,PINE BLUFF,AR,71603,2 yr/Priv,95,         0,        27,4.6,*,FL,94,         1,        22,5.4,*,FL,93,         2,        16,6.8,*,FL,,,F,04,06
001100,JOHN BROWN UNIVERSITY,,2000 WEST UNIVERSITY STREET,SILOAM SPRINGS,AR,72761,5 yr/Priv,95,         6,       158,3.8,,FL,94,         7,       155,4.5,,FL,93,         3,       133,2.3,,FL,,,F,03,06
001109,UNIVERSITY OF ARKANSAS FOR MEDICAL,SCIENCES,4301 WEST MARKHAM STREET,LITTLE ROCK,AR,72205,5 yr/Pub,95,        12,       684,1.8,,FL,94,        12,       503,2.4,,FL,93,         6,       511,1.2,,FL,,,F,02,06
025596,BIZZELL'S BEAUTY SCHOOL,,200 NORTH MOOSE,MORRILTON,AR,72110,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,0,*,FL,,,F,02,06
030076,BIZZELLS BEAUTY SCHOOL,,1007 OAK STREET,CONWAY,AR,72032,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,0,*,FL,,,F,02,06
022874,MARSHA KAY BEAUTY COLLEGE,,408 HIGHWAY 201 NORTH,MOUNTAIN HOME,AR,72653,1 yr/Prop,95,         0,         3,0,*,FL,94,         0,         6,4.2,*,FL,93,         0,         7,6.3,*,FL,,,F,03,06
010741,MELLIES BEAUTY COLLEGE,,311 SOUTH 16TH STREET,FT SMITH,AR,72901,1 yr/Prop,95,         0,         1,0,*,FL,94,         0,         2,13.3,*,FL,93,         0,         3,15,*,FL,,,F,03,06
010010,AMERICAN SAMOA COMMUNITY COLLEGE,,POB 2609,PAGO PAGO,AS,96799,2 yr/Pub,95,         0,         1,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,98,09
008864,ARIZONA ACADEMY OF BEAUTY,,6015 EAST BROADWAY BLVD,TUCSON,AZ,85711,1 yr/Prop,95,        14,        49,28.6,,FL,94,         7,        51,13.7,,FL,93,        11,        66,16.7,,FL,,,B,05,09
011808,COLLEGE OF BEAUTY ARTS & SCIENCE,,1790 EAST SANTA FE,FLAGSTAFF,AZ,86001,1 yr/Prop,95,        14,        52,26.9,,FL,94,         8,        42,19,,FL,93,        10,        60,16.7,,FL,,,B,03,09
009452,INTERSTATE CAREER COLLEGE,,6367 EAST TANQUE VERDE ROAD,TUCSON,AZ,85715,2 yr/Prop,95,        41,       157,26.1,,FL,94,        17,        84,20.2,,FL,93,        25,        76,32.9,,FL,,,B,05,09
011802,ARIZONA ACADEMY OF BEAUTY NORTH,,4046 N. ORACLE ROAD,TUCSON,AZ,85705,1 yr/Prop,95,        14,        54,25.9,,FL,94,         5,        57,8.8,,FL,93,        13,        83,15.7,,FL,,,B,05,09
009451,CHAPARRAL COLLEGE,,4585 EAST SPEEDWAY BOULEVARD,TUCSON,AZ,85712,4 yr/Prop,95,       107,       422,25.4,,FL,94,        90,       394,22.8,,FL,93,       111,       462,24,,FL,,,B,05,09
025017,CHARLES OF ITALY BEAUTY COLLEGE,,2350 MIRACLE MILE ROAD,BULLHEAD CITY,AZ,86442,1 yr/Prop,95,         8,        35,22.9,,FL,94,         6,        29,19.7,*,FL,93,         7,        40,17.5,,FL,,,B,03,09
025590,UNIVERSITY OF ADVANCING COMPUTERTEC,HNOLOGY,4100 E. BROADWAY,PHOENIX,AZ,85040,4 yr/Prop,95,        50,       221,22.6,,DU,94,        45,       180,25,,FL,93,        39,       129,30.2,,FL,,,B,02,09
012184,INTERNATIONAL ACADEMY OF HAIR DESIG,N,4415 N RURAL RD,TEMPE,AZ,85282,1 yr/Prop,95,        13,        59,22,,FL,94,        15,        46,32.6,,FL,93,        15,        71,21.1,,FL,,,B,01,09
004467,TUCSON COLLEGE,,7302-10 E 22ND STREET,TUCSON,AZ,85710,1 yr/Prop,95,        64,       296,21.6,,FL,94,        55,       330,16.7,,FL,93,        70,       351,19.9,,FL,,,B,05,09
021466,SOUTH MOUNTAIN COMMUNITY COLLEGE,,7050 SOUTH 24TH STREET,PHOENIX,AZ,85040,2 yr/Pub,95,         8,        27,21,*,FL,94,         5,        54,9.3,,FL,93,        17,        62,27.4,,FL,C,,,02,09
001072,COCHISE COLLEGE,,4190 WEST HIGHWAY 80,DOUGLAS,AZ,85607,2 yr/Pub,95,        85,       422,20.1,,FL,94,        44,       310,14.2,,FL,93,        45,       384,11.7,,FL,,,B,05,09
022805,CHARLES OF ITALY BEAUTY COLLEGE,,1987 MCCULLOCH BOULEVARD,LAKE HAVASU CITY,AZ,86403,1 yr/Prop,95,         6,        21,19.7,*,FL,94,         6,        21,15,*,FL,93,         2,        29,12.2,*,FL,,,B,03,09
011689,REFRIGERATION SCHOOL (THE),,4210 EAST WASHINGTON STREET,PHOENIX,AZ,85034,2 yr/Prop,95,        37,       200,18.5,,FL,94,        43,       252,17.1,,FL,93,        71,       385,18.4,,FL,,,B,02,09
021733,DEVOE COLLEGE OF BEAUTY,,750 BARTOW DRIVE,SIERRA VISTA,AZ,85635,1 yr/Prop,95,         8,        44,18.2,,FL,94,        10,        32,31.3,,FL,93,         6,        40,15,,FL,,,B,05,09
023611,ITT TECHNICAL INSTITUTE,,1840 E BENSON HWY,TUCSON,AZ,85714,4 yr/Prop,95,        43,       239,18,,FL,94,        87,       462,18.8,,FL,93,        61,       438,13.9,,FL,,,F,02,09
012937,ALLURE CAREER COLLEGE OF BEAUTY,,7730 E. MCDOWELL ROAD,SCOTTSDALE,AZ,85257,1 yr/Prop,95,         7,        39,17.9,,FL,94,         8,        50,16,,FL,93,         7,        65,10.8,,FL,,,B,01,09
025619,CARLOS VALENZUELA ACADEMY,,7201 EAST CAMELBACK ROAD,SCOTTSDALE,AZ,85251,1 yr/Prop,95,         7,        39,17.9,,FL,94,         4,        17,13.8,*,FL,93,         0,        10,0,,FL,,,B,01,09
001076,GLENDALE COMMUNITY COLLEGE,,6000 WEST OLIVE AVENUE,GLENDALE,AZ,85302,2 yr/Pub,95,       194,      1084,17.9,,FL,94,        81,       745,10.9,,FL,93,        79,       669,11.8,,FL,,,F,04,09
001078,PHOENIX COLLEGE,,1202 WEST THOMAS ROAD,PHOENIX,AZ,85013,2 yr/Pub,95,        90,       507,17.8,,FL,94,        89,       472,18.9,,FL,93,        61,       438,13.9,,FL,,,F,04,09
030812,METROPOLITAN COLLEGE OF COURT REPOR,TING,4640 E ELWOOD STREET 12,PHOENIX,AZ,85040,4 yr/Prop,95,         6,        25,17.6,*,FL,94,         3,        23,13,,FL,93,         0,         3,0,,FL,,,F,02,09
020652,ITT TECHNICAL INSTITUTE,,4837 E MCDOWELL RD,PHOENIX,AZ,85008,4 yr/Prop,95,        33,       188,17.6,,FL,94,        46,       286,16.1,,FL,93,        71,       351,20.2,,FL,,,F,01,09
020712,LONG MEDICAL INSTITUTE,,4126 NORTH BLACK CANYON HIGHWAY,PHOENIX,AZ,85017,2 yr/Prop,95,        61,       346,17.6,,FL,94,       101,       415,24.3,,FL,93,        64,       328,19.5,,FL,,,B,04,09
022188,ARIZONA INSTITUTE OF BUSINESS & TEC,HNOLOGY,6049 NORTH 43RD AVENUE,PHOENIX,AZ,85019,2 yr/Priv,95,       129,       739,17.5,,FL,94,       211,       894,23.6,,FL,93,       236,       853,27.7,,FL,,,B,04,09
008303,GATEWAY COMMUNITY COLLEGE,,108 N 40TH ST,PHOENIX,AZ,85034,2 yr/Pub,95,        22,       133,16.5,,FL,94,         8,        84,9.5,,FL,93,        13,        71,18.3,,FL,,,B,02,09
026238,PHOENIX THERAPEUTIC MASSAGE COLLEGE,,2225 NORTH 16TH STREET,PHOENIX,AZ,85006,600 hr/Prop,95,        18,       110,16.4,,FL,94,        19,        98,19.4,,FL,93,         8,        91,8.8,,FL,,,F,01,09
021006,APOLLO COLLEGE,,8503 NORTH 27TH AVENUE,PHOENIX,AZ,85015,2 yr/Prop,95,       247,      1531,16.1,,FL,94,       177,      1160,15.3,,FL,93,       250,      1210,20.7,,FL,,,F,04,09
011864,MOHAVE COMMUNITY COLLEGE,,1971 JAGERSON AVE,KINGMAN,AZ,86401,2 yr/Pub,95,        24,       149,16.1,,FL,94,        36,       140,25.7,,FL,93,        31,       119,26.1,,FL,,,F,03,09
007266,PIMA COUNTY COMMUNITY COLLEGE,,2202 WEST ANKLAM ROAD,TUCSON,AZ,85709,2 yr/Pub,95,       182,      1132,16.1,,FL,94,       171,      1108,15.4,,FL,93,       156,       911,17.1,,FL,,,B,05,09
022203,ARTISTIC BEAUTY SCHOOL,,4533 WEST GLENDALE AVENUE,GLENDALE,AZ,85301,1 yr/Prop,95,         2,        21,16,*,FL,94,         4,        25,22.7,*,FL,93,         7,        35,20,,FL,,,F,02,09
023178,AMERICAN INSTITUTE OF TECHNOLOGY,,440 SOUTH 54TH AVENUE,PHOENIX,AZ,85043,600 hr/Prop,95,        43,       272,15.8,,FL,94,        93,       390,23.8,,FL,93,       107,       481,22.2,,FL,,,B,02,09
022950,ACADEMY OF BUSINESS COLLEGE,,2525 W BERYL AVENUE,PHOENIX,AZ,85021,2 yr/Prop,95,        37,       235,15.7,,FL,94,        30,       165,18.2,,FL,93,        34,       196,17.3,,FL,,,B,04,09
021005,CLINTON TECHNICAL INSTITUTE,,2844 W. DEER VALLEY ROAD,PHOENIX,AZ,85027,2 yr/Prop,95,       171,      1099,15.6,,FL,94,       175,      1136,15.4,,FL,93,       181,      1116,16.2,,FL,,,F,04,09
008322,DEVRY INSTITUTE OF TECHNOLOGY,,2149 WEST DUNLAP,PHOENIX,AZ,85021,4 yr/Prop,95,       224,      1444,15.5,,FL,94,       252,      1497,16.8,,FL,93,       204,      1506,13.5,,FL,,,F,04,09
008221,UNIVERSAL TECHNICAL INSTITUTE,,3121 WEST WELDON AVENUE,PHOENIX,AZ,85017,2 yr/Prop,95,       331,      2130,15.5,,FL,94,       319,      2138,14.9,,FL,93,       254,      2219,11.4,,FL,,,F,04,09
021999,AMERICAN INDIAN COLLEGE OF THE ASSE,MBLIES OF GOD,10020 N 15TH AVE,PHOENIX,AZ,85021,4 yr/Priv,95,         3,        14,14.8,*,FL,94,         0,         9,11.8,*,FL,93,         1,         4,16.7,*,FL,,,F,04,09
001071,ARIZONA WESTERN COLLEGE,,9500 SOUTH AVENUE 8E,YUMA,AZ,85365,2 yr/Pub,95,        25,       170,14.7,,FL,94,        23,       146,15.8,,FL,93,        20,       111,18,,FL,,,B,02,09
026236,PARADISE VALLEY COMMUNITY COLLEGE,,18401 N. 32ND STREET,PHOENIX,AZ,85032,2 yr/Pub,95,        21,       144,14.6,,FL,94,        13,        83,15.7,,FL,93,         9,        81,11.1,,FL,,,B,04,09
010858,EARL'S ACADEMY OF BEAUTY,,2111 SOUTH ALMA SCHOOL ROAD,MESA,AZ,85210,2 yr/Prop,95,        10,        69,14.5,,FL,94,        12,        45,26.7,,FL,93,         7,        40,17.5,,FL,,,B,01,09
008304,SCOTTSDALE COMMUNITY COLLEGE,,9000 EAST CHAPARRAL ROAD,SCOTTSDALE,AZ,85250,2 yr/Pub,95,        78,       538,14.5,,FL,94,        50,       335,14.9,,FL,93,        35,       317,11,,FL,,,B,06,09
021138,ROBERTO-VENN SCHOOL OF LUTHIERY,,4011 SOUTH 16TH STREET,PHOENIX,AZ,85040,600 hr/Prop,95,         3,        22,14.5,*,FL,94,         4,        23,13.2,*,FL,93,         4,        31,12.9,,FL,,,F,02,09
021775,RIO SALADO COMMUNITY COLLEGE,,2323 WEST 14TH STREET,TEMPE,AZ,85281,2 yr/Pub,95,         6,        43,14,,FL,94,         8,        53,15.1,,FL,93,         2,        41,4.9,,FL,,,F,02,09
001077,MESA COMMUNITY COLLEGE,,1833 WEST SOUTHERN AVENUE,MESA,AZ,85202,2 yr/Pub,95,       146,      1052,13.9,,FL,94,        88,       702,12.5,,FL,93,        35,       538,6.5,,FL,,,B,01,09
012343,PHOENIX ACADEMY OF BEAUTY CULTURE,,10820 N. 43RD AVENUE,GLENDALE,AZ,85304,1 yr/Prop,95,         5,        36,13.9,,FL,94,         7,        36,19.4,,FL,93,        13,        87,14.9,,FL,,,F,03,09
021749,AL COLLINS GRAPHIC DESIGN SCHOOL,,1140 SOUTH PRIEST DRIVE,TEMPE,AZ,85281,4 yr/Prop,95,        48,       349,13.8,,FL,94,        66,       342,19.3,,FL,93,       132,       464,28.4,,FL,,,F,01,09
022804,AMERICAN INSTITUTE (THE),,3443 N CENTRAL AVENUE,PHOENIX,AZ,85012,2 yr/Prop,95,        53,       389,13.6,,FL,94,        52,       355,14.6,,FL,93,        49,       324,15.1,,FL,,,F,01,09
008865,ALLURE CAREER COLLEGE OF BEAUTY,,3210 EAST SPEEDWAY BOULEVARD,TUCSON,AZ,85716,1 yr/Prop,95,        15,       120,12.5,,FL,94,         5,        44,11.4,,FL,93,         6,        49,12.2,,FL,,,B,05,09
007283,CENTRAL ARIZONA COLLEGE,,8470 N. OVERFIELD RD,COOLIDGE,AZ,85228,2 yr/Pub,95,         9,        74,12.2,,FL,94,        22,        98,22.4,,FL,93,        23,       133,17.3,,FL,,,B,06,09
030047,MUNDUS INSTITUTE,,4745 NORTH 7TH STREET,PHOENIX,AZ,85014,1 yr/Prop,95,        16,       134,11.9,,FL,94,        15,       116,12.9,,FL,93,        29,       112,25.9,,FL,,,B,01,09
025215,LAMSON JUNIOR COLLEGE,,1126 NORTH SCOTTSDALE ROAD,TEMPE,AZ,85281,2 yr/Prop,95,        11,        93,11.8,,FL,94,        45,       223,20.2,,FL,93,        87,       358,24.3,,FL,,,B,01,09
001073,EASTERN ARIZONA COLLEGE,,626 CHURCH STREET,THATCHER,AZ,85552,2 yr/Pub,95,         0,         2,11.1,*,FL,94,         1,         6,8.8,*,FL,93,         1,        10,8.6,*,FL,,,F,05,09
001079,YAVAPAI COLLEGE,,1100 EAST SHELDON STREET,PRESCOTT,AZ,86301,2 yr/Pub,95,        19,       172,11,,FL,94,        20,       147,13.6,,FL,93,        27,       147,18.4,,FL,,,F,03,09
011570,AZTECH COLLEGE,,941 SOUTH DOBSON ROAD,MESA,AZ,85202,600 hr/Prop,95,        10,        99,10.1,,FL,94,        20,       105,19,,FL,93,        15,        94,16,,FL,,,B,01,09
021923,MARICOPA BEAUTY COLLEGE,,515 WEST WESTERN AVENUE,AVONDALE,AZ,85323,1 yr/Prop,95,         2,        16,9.8,*,FL,94,         1,        17,5.4,*,FL,93,         2,        18,5.1,*,FL,,,B,02,09
030722,CHANDLER - GILBERT COMMUNITY COLLEG,E,2626 E PECOS RD,CHANDLER,AZ,85225,2 yr/Pub,95,         6,        66,9.1,,FL,94,         2,        40,5,,FL,93,         0,        17,7.3,*,FL,,,B,01,09
021813,ARIZONA PARALEGAL TRAINING PROGRAM,,"111 W. MONROE, SUITE 800",PHOENIX,AZ,85003,600 hr/Prop,95,         0,         4,8.6,*,FL,94,         1,        16,8.6,*,FL,93,         2,        15,9,*,FL,,,F,02,09
022171,PIMA MEDICAL INSTITUTE,,3350 EAST GRANT ROAD,TUCSON,AZ,85716,2 yr/Prop,95,       116,      1357,8.5,,FL,94,       120,      1480,8.1,,FL,93,       197,      1813,10.9,,FL,,,B,05,09
022000,ARIZONA COLLEGE OF THE BIBLE,,1718 WEST MARYLAND AVENUE,PHOENIX,AZ,85021,4 yr/Priv,95,         3,        36,8.3,,FL,94,         3,        38,7.9,,FL,93,         3,        35,8.6,,FL,,,F,04,09
001074,GRAND CANYON UNIVERSITY,,3300 WEST CAMELBACK ROAD,PHOENIX,AZ,85017,5 yr/Priv,95,        36,       450,8,,FL,94,        34,       507,6.7,,FL,93,        35,       471,7.4,,FL,,,F,04,09
007113,SOUTHWESTERN COLLEGE,,2625 EAST CACTUS ROAD,PHOENIX,AZ,85032,4 yr/Priv,95,         3,        38,7.9,,FL,94,         0,        45,0,,FL,93,         0,        39,0,,FL,,,F,04,09
021715,WESTERN INTERNATIONAL UNIVERSITY,,9215 NORTH BLACK CANYON HIGHWAY,PHOENIX,AZ,85021,5 yr/Prop,95,        20,       253,7.9,,FL,94,        17,       239,7.1,,FL,93,         8,       189,4.2,,FL,,,F,04,09
001082,NORTHERN ARIZONA UNIVERSITY,,PO BOX 4079,FLAGSTAFF,AZ,86011,5 yr/Pub,95,       186,      2672,7,,FL,94,       150,      2506,6,,FL,93,       112,      2089,5.4,,FL,,,B,03,09
001081,ARIZONA STATE UNIVERSITY,,BOX 870412,TEMPE,AZ,85287,5 yr/Pub,95,       482,      7035,6.9,,FL,94,       412,      6260,6.6,,FL,93,       324,      5838,5.5,,FL,,,B,01,09
001083,UNIVERSITY OF ARIZONA,,1717 EAST SPEEDWAY - ROOM 3304,TUCSON,AZ,85721,5 yr/Pub,95,       270,      4291,6.3,,FL,94,       264,      4432,6,,FL,93,       219,      4283,5.1,,FL,,,F,05,09
026167,SCOTTSDALE CULINARY INSTITUTE,,"8100 EAST CAMELBACK RD, SUITE 10",SCOTTSDALE,AZ,85251,2 yr/Prop,95,         8,       131,6.1,,FL,94,         6,       108,5.6,,FL,93,         7,        93,7.5,,FL,,,B,01,09
