opeid	year	name	imputed_recipients	imputed_pell_ind	drate	imputed_nbr	imputed_nbd	imputed_nbr_ind	imputed_nbd_ind
285700	1997	State University Of New York College Of Technology - Delhi	993	1					
285700	1998	State University Of New York College Of Technology - Delhi	1028	1					
285700	1999	State University Of New York College Of Technology - Delhi	1081	1					
285700	2000	State University Of New York College Of Technology - Delhi	1051	1					
285700	2001	State University Of New York College Of Technology - Delhi	1054	1					
285700	2002	State University Of New York College Of Technology - Delhi	1102	1					
285700	2003	State University Of New York College Of Technology - Delhi	1133	1					
285700	2004	State University Of New York College Of Technology - Delhi	1137	1					
285700	2005	State University Of New York College Of Technology - Delhi	1131	1					
285700	2006	State University Of New York College Of Technology - Delhi	1087	1					
285800	1985	State University Of New York College Of Technology At Farmingdale	1036	1					
285800	1986	State University Of New York College Of Technology At Farmingdale	978	1					
285800	1987	State University Of New York College Of Technology At Farmingdale	824	1					
285800	1988	State University Of New York College Of Technology At Farmingdale	843	1					
285800	1989	State University Of New York College Of Technology At Farmingdale	1001	1					
285800	1990	State University Of New York College Of Technology At Farmingdale	978	1					
285800	1991	State University Of New York College Of Technology At Farmingdale	939	1					
285800	1992	State University Of New York College Of Technology At Farmingdale	1008	1					
285800	1993	State University Of New York College Of Technology At Farmingdale	1078	1					
285800	1994	State University Of New York College Of Technology At Farmingdale	1110	1					
285800	1995	State University Of New York College Of Technology At Farmingdale	1126	1					
285800	1996	State University Of New York College Of Technology At Farmingdale	1131	1					
285800	1997	State University Of New York College Of Technology At Farmingdale	1158	1					
285800	1998	State University Of New York College Of Technology At Farmingdale	1199	1					
285800	1999	State University Of New York College Of Technology At Farmingdale	1261	1					
285800	2000	State University Of New York College Of Technology At Farmingdale	1225	1					
285800	2001	State University Of New York College Of Technology At Farmingdale	1229	1					
285800	2002	State University Of New York College Of Technology At Farmingdale	1286	1					
285800	2003	State University Of New York College Of Technology At Farmingdale	1321	1					
285800	2004	State University Of New York College Of Technology At Farmingdale	1326	1					
285800	2005	State University Of New York College Of Technology At Farmingdale	1319	1					
285800	2006	State University Of New York College Of Technology At Farmingdale	1267	1					
285900	1985	Suny College Of Agriculture & Technology At Morrisville	1410	1					
285900	1986	Suny College Of Agriculture & Technology At Morrisville	1332	1					
285900	1987	Suny College Of Agriculture & Technology At Morrisville	1122	1					
285900	1988	Suny College Of Agriculture & Technology At Morrisville	1148	1					
285900	1989	Suny College Of Agriculture & Technology At Morrisville	1364	1					
285900	1990	Suny College Of Agriculture & Technology At Morrisville	1332	1					
285900	1991	Suny College Of Agriculture & Technology At Morrisville	1278	1					
285900	1992	Suny College Of Agriculture & Technology At Morrisville	1373	1					
285900	1993	Suny College Of Agriculture & Technology At Morrisville	1469	1					
285900	1994	Suny College Of Agriculture & Technology At Morrisville	1512	1					
285900	1995	Suny College Of Agriculture & Technology At Morrisville	1533	1					
285900	1996	Suny College Of Agriculture & Technology At Morrisville	1541	1					
285900	1997	Suny College Of Agriculture & Technology At Morrisville	1577	1					
285900	1998	Suny College Of Agriculture & Technology At Morrisville	1633	1					
285900	1999	Suny College Of Agriculture & Technology At Morrisville	1717	1					
285900	2000	Suny College Of Agriculture & Technology At Morrisville	1669	1					
285900	2001	Suny College Of Agriculture & Technology At Morrisville	1674	1					
285900	2002	Suny College Of Agriculture & Technology At Morrisville	1751	1					
285900	2003	Suny College Of Agriculture & Technology At Morrisville	1799	1					
285900	2004	Suny College Of Agriculture & Technology At Morrisville	1806	1					
285900	2005	Suny College Of Agriculture & Technology At Morrisville	1797	1					
285900	2006	Suny College Of Agriculture & Technology At Morrisville	1726	1					
286500	2000	Erie Community College-North Campus	1871	1					
286500	2001	Erie Community College-North Campus	1809	1					
286500	2002	Erie Community College-North Campus	2031	1					
286500	2003	Erie Community College-North Campus	2198	1					
286500	2004	Erie Community College-North Campus	2357	1					
286500	2005	Erie Community College-North Campus	2449	1					
286500	2006	Erie Community College-North Campus	2418	1					
286500	2007	Erie Community College-North Campus	2338	1					
286500	2008	Erie Community College-North Campus	2314	1					
286500	2009	Erie Community College-North Campus	2478	1					
286500	2010	Erie Community College-North Campus	2944	1					
286500	2011	Erie Community College-North Campus	3372	1					
286500	2012	Erie Community College-North Campus	3088	1					
317700	1988	Sayre Junior College	219	1					
317700	1989	Sayre Junior College	258	1					
317700	1990	Sayre Junior College	272	1					
317700	1991	Sayre Junior College	271	1					
317700	1992	Sayre Junior College	286	1	13.7				
317700	1993	Sayre Junior College	295	1	8.5				
317700	1994	Sayre Junior College	273	1	8.3				
317700	1995	Sayre Junior College	262	1	8.2				
317700	1996	Sayre Junior College	251	1	9.5				
317700	1997	Sayre Junior College	260	1	8.8				
317700	1998	Sayre Junior College	268	1	8.5				
317700	1999	Sayre Junior College	292	1	7.5				
317700	2000	Sayre Junior College	274	1	6.2				
317700	2001	Sayre Junior College	273	1	5				
317700	2002	Sayre Junior College	280	1	5				
317700	2003	Sayre Junior College	297	1	7.3				
317700	2004	Sayre Junior College	324	1	6				
317700	2005	Sayre Junior College	315	1	5.7				
317700	2006	Sayre Junior College	280	1	6				
317700	2007	Sayre Junior College	244	1	7.5				
317700	2008	Sayre Junior College	229	1	6.1				
317700	2009	Sayre Junior College	223	1	6.1				
317700	2010	Sayre Junior College	256	1	7.7				
318100	1988	Southwestern Oklahoma State Univ	1401	1					
318100	1989	Southwestern Oklahoma State Univ	1652	1					
318100	1990	Southwestern Oklahoma State Univ	1743	1					
318100	1991	Southwestern Oklahoma State Univ	1740	1					
318100	1992	Southwestern Oklahoma State Univ	1835	1	13.7				
318100	1993	Southwestern Oklahoma State Univ	1891	1	8.5				
318100	1994	Southwestern Oklahoma State Univ	1751	1	8.3				
318100	1995	Southwestern Oklahoma State Univ	1680	1	8.2				
318100	1996	Southwestern Oklahoma State Univ	1607	1	9.5				
318100	1997	Southwestern Oklahoma State Univ	1668	1	8.8				
318100	1998	Southwestern Oklahoma State Univ	1714	1	8.5				
318100	1999	Southwestern Oklahoma State Univ	1868	1	7.5				
318100	2000	Southwestern Oklahoma State University	1759	1	6.2				
318100	2001	Southwestern Oklahoma State University	1749	1	5				
318100	2002	Southwestern Oklahoma State University	1794	1	5				
318100	2003	Southwestern Oklahoma State University	1906	1	7.3				
318100	2004	Southwestern Oklahoma State University	2075	1	6				
318100	2005	Southwestern Oklahoma State University	2019	1	5.7				
318100	2006	Southwestern Oklahoma State University	1796	1	6				
318100	2007	Southwestern Oklahoma State University	1566	1	7.5				
318100	2008	Southwestern Oklahoma State University	1466	1	6.1				
318100	2009	Southwestern Oklahoma State University	1426	1	6.1				
318100	2010	Southwestern Oklahoma State University	1638	1	7.7				
337900	1980	University Of Pittsburgh - Pittsburgh	6300	1					
337900	1981	University Of Pittsburgh - Pittsburgh	5843	1					
337900	1982	University Of Pittsburgh - Pittsburgh	5587	1					
337900	1983	University Of Pittsburgh - Pittsburgh	4956	1					
337900	1984	University Of Pittsburgh - Pittsburgh	5131	1					
337900	2000	University Of Pittsburgh - Pittsburgh	3778	1					
337900	2001	University Of Pittsburgh - Pittsburgh	3728	1					
337900	2002	University Of Pittsburgh - Pittsburgh	3895	1					
337900	2003	University Of Pittsburgh - Pittsburgh	3932	1					
337900	2004	University Of Pittsburgh - Pittsburgh	3756	1					
337900	2005	University Of Pittsburgh - Pittsburgh	3662	1					
337900	2006	University Of Pittsburgh - Pittsburgh	3854	1					
337900	2007	University Of Pittsburgh - Pittsburgh	3839	1					
337900	2008	University Of Pittsburgh - Pittsburgh	3895	1					
337900	2009	University Of Pittsburgh - Pittsburgh	3775	1					
337900	2010	University Of Pittsburgh - Pittsburgh	4478	1					
338000	1980	University Of Pittsburgh - Bradford	309	1					
338000	1981	University Of Pittsburgh - Bradford	309	1					
338000	1982	University Of Pittsburgh - Bradford	309	1					
338000	1983	University Of Pittsburgh - Bradford	309	1					
